STAID,GEOL_REEDBUSH_DOM,GEOL_REEDBUSH_DOM_PCT,GEOL_HUNT_DOM_DESC,STREAMS_KM_SQ_KM,STRAHLER_MAX,MAINSTEM_SINUOUSITY,HIRES_LENTIC_PCT,BFI_AVE,PERDUN,PERHOR,TOPWET,CONTACT,RUNAVE7100,PPTAVG_BASIN,T_AVG_BASIN,PET,SNOW_PCT_PRECIP,PRECIP_SEAS_IND,BAS_COMPACTNESS,LAT_CENT,LONG_CENT,DIVISION.x,PROVINCE.x,SECTION.x,STANAME,DRAIN_SQKM.x,LAT_GAGE.x,LNG_GAGE.x,STATE.x,geometry.x,HGA,HGB,HGAD,HGC,HGD,HGAC,HGBD,HGCD,HGBC,HGVAR,AWCAVE,PERMAVE,BDAVE,OMAVE,WTDEPAVE,ROCKDEPAVE,NO4AVE,NO200AVE,NO10AVE,CLAYAVE,SILTAVE,SANDAVE,KFACT_UP,RFACT,X26,ELEV_MEAN_M_BASIN,ELEV_MAX_M_BASIN,ELEV_MIN_M_BASIN,ELEV_MEDIAN_M_BASIN,ELEV_STD_M_BASIN,ELEV_SITE_M,RRMEAN,RRMEDIAN,SLOPE_PCT,ASPECT_DEGREES,ASPECT_NORTHNESS,ASPECT_EASTNESS,DEVNLCD06,FORESTNLCD06,PLANTNLCD06,WATERNLCD06,SNOWICENLCD06,DEVOPENNLCD06,DEVLOWNLCD06,DEVMEDNLCD06,DEVHINLCD06,BARRENNLCD06,DECIDNLCD06,EVERGRNLCD06,MIXEDFORNLCD06,SHRUBNLCD06,GRASSNLCD06,PASTURENLCD06,CROPSNLCD06,WOODYWETNLCD06,EMERGWETNLCD06,RIP100_DEV,RIP100_FOREST,RIP100_PLANT,RIP100_11,RIP100_12,RIP100_21,RIP100_22,RIP100_23,RIP100_24,RIP100_31,RIP100_41,RIP100_42,RIP100_43,RIP100_52,RIP100_71,RIP100_81,RIP100_82,RIP100_90,RIP100_95,Flashiness,Mean.x,NinetiethP.x,TenthP.x,gauge_id,soil_depth_pelletier,soil_depth_statsgo,soil_porosity,soil_conductivity,max_water_content,sand_frac,silt_frac,clay_frac,water_frac,organic_frac,other_frac,geol_1st_class,glim_1st_class_frac,geol_2nd_class,glim_2nd_class_frac,carbonate_rocks_frac,geol_porostiy,geol_permeability,ParentMaterial,RestrictDepth,PercentResid,VarB,aridity,runoff_ratio,slope_fdc,stream_elas,...1,Mean.y,Median,StandardDeviation,IQR,TenthP.y,NinetiethP.y,Count,DIVISION.y,PROVINCE.y,SECTION.y,station_nm,DRAIN_SQKM.y,huc_cd,LAT_GAGE.y,LNG_GAGE.y,STATE.y,alt_va,geometry.y
03070500,sedimentary,100,Sandy and stony colluvium derived mostly from sandstone and shale,0.82,5,1.52,0.36,34.8,2.1,3.1,12.2,74.7,889.5,126.59,8.91,609.8,22.5,0.07,1.99,39.702614,-79.617861,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,ALLEGHENY MOUNTAIN,"BIG SANDY CREEK AT ROCKVILLE, WV",517.3794,39.615638,-79.704774,WV,"c(-79.704774269417, 39.6156375494334)",7.9,22.64,0,65.8,2.23,0,1.43,0,0,0,0.12,3.34,1.37,0.53,4.56,40.79,74.14,51.52,66.93,22.61,53.71,23.67,0.28,117.51,NA,601.3,943,410,592,74.9,483,0.359,0.341,10.6,215.2,-0.817,-0.576,6.09,77.1,15.89,0.58,0,5.36,0.4,0.31,0.02,0.28,74.23,2.15,0.71,0,0,12.09,3.8,0.02,0.05,5.8,86.57,5.33,1.97,0,5.06,0.37,0.35,0.03,0.14,79.7,5.4,1.47,0,0.01,4.11,1.22,0.05,0.13,0.4018455141795149,1.99865735425814,4.64636357767626,0.119469812675186,3070500,1.133084577,1.039551217,0.448435848,1.242673233,0.442105839,34.60144908,45.54441847,19.18524605,0,0,0.782019993,Siliciclastic sedimentary rocks,0.998165405,Carbonate sedimentary rocks,0.001834595,0.001834595,0.1809,-15.2815,Residuum,91,0.583510517224037,0.5152474612012858,0.658030329207678,0.549168889224421,2.00272278668499,1.55128482652518,58,422.584447385233,232,619.844402710104,442,25.26,982.4,10957,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,ALLEGHENY MOUNTAIN,"BIG SANDY CREEK AT ROCKVILLE, WV",517.3794,05020004,39.615638,-79.704774,WV,1322.4,"c(1379546.6654, 1962472.6597)"
03076600,sedimentary,100,Sandy and stony colluvium derived mostly from sandstone and shale,0.71,3,1.94,0.24,39.8,2.4,1,11.06,18.1,672,124.47,8.2,585,27.1,0.053,2.05,39.632729,-79.321979,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,ALLEGHENY MOUNTAIN,"BEAR CREEK AT FRIENDSVILLE, MD",127.3991,39.656139,-79.394111,MD,"c(-79.3941111101396, 39.6561388891984)",22.6,8.12,0,62.04,6.77,0,0.48,0,0,0,0.11,4.75,1.4,0.6,4.81,39.7,74.35,46.45,64.08,19.77,52.74,27.49,0.22,123.09,NA,753.5,919,475,753,71.9,476,0.627,0.626,13.8,268.4,-0.029,-1,5.69,69.65,23.02,0.12,0,5.31,0.3,0.07,0.01,1.34,64.28,4.21,1.16,0,0.05,21.63,1.39,0.06,0.08,9.01,74.53,15.28,0.26,0,8.53,0.39,0.08,0,0.31,63.31,9,2.22,0,0,14.98,0.31,0.29,0.32,0.3172406971778684,1.78293202374772,4.39848476166629,0.145975913487615,3076600,1.024390244,0.95247557,0.445485511,1.475304177,0.356191759,32.35861651,40.23886108,13.97889917,0,0,13.51321939,Siliciclastic sedimentary rocks,1,NA,0,0,0.1923,-14.6633,Residuum,142,0.645020511477697,0.4328363108882188,0.667607078708349,0.486972677470955,1.79887950861261,1.48553266596088,59,92.8254741261294,49,137.753908911826,89,7.6,229,10957,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,ALLEGHENY MOUNTAIN,"BEAR CREEK AT FRIENDSVILLE, MD",127.3991,05020006,39.656139,-79.394111,MD,1550.83,"c(1404792.5304, 1971494.5684)"
03078000,sedimentary,100,Sandy and stony colluvium derived mostly from sandstone and shale,0.59,3,1.5,0.17,40.7,2.8,1.2,11.46,35.7,670,120.59,8.15,577.9,25.3,0.069,1.96,39.644838,-79.196248,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,ALLEGHENY MOUNTAIN,"CASSELMAN RIVER AT GRANTSVILLE, MD",161.4825,39.702194,-79.136389,MD,"c(-79.1363888894356, 39.7021944401214)",28.97,4.15,0,61.29,5.54,0,0.05,0,0,0,0.11,5.12,1.38,0.53,4.42,41.16,74.17,46.52,64.84,20.39,51.33,28.28,0.23,111.15,NA,786.9,931,636,793,55,649,0.512,0.532,8.6,64.8,0.425,0.905,5.42,74,18.65,0.18,0,4.8,0.53,0.1,0.01,1.44,63.24,9.34,1.42,0,0.02,17.46,1.19,0.24,0.05,6.12,80.99,11.32,0.34,0,5.74,0.36,0.02,0,0.43,59.85,18.79,2.34,0,0,10.97,0.35,0.68,0.12,0.3696499539485037,1.87154941165779,4.27324323069063,0.12577276175437,3078000,1.135135135,0.961760011,0.437495696,1.689120053,0.406716284,43.03544419,39.73747846,17.2810082,0,0,0,Siliciclastic sedimentary rocks,1,NA,0,0,0.148,-15.9667,Residuum,140,0.50049270655508,0.5112477468213655,0.694560428136251,0.542170227147581,1.95463235038326,1.85224276621908,60,123.507346901524,71,176.35695328192,128,8.3,282,10957,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,ALLEGHENY MOUNTAIN,"CASSELMAN RIVER AT GRANTSVILLE, MD",161.4825,05020006,39.702194,-79.136389,MD,2088.56,"c(1425456.2348, 1980413.5393)"
03140000,sedimentary,100,"Ice-laid deposits, like tg but mostly sand and silt",0.66,3,1.12,0.06,38.1,2.1,6.3,12.61,201.7,370.8,98.2,9.89,671.1,18,0.128,2.04,40.412086,-81.821539,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,Mill Creek near Coshocton OH,70.3458,40.362846,-81.862356,OH,"c(-81.8623563494659, 40.3628459803577)",0,30.72,0,62.85,0,0,2.9,3.53,0,0,0.14,1.25,1.46,0.42,3.48,54.96,84.34,65.62,79.2,25.79,56.85,17.36,0.34,121.58,NA,307.4,391,235,306,29.9,243,0.464,0.455,8.2,212,-0.848,-0.53,5.32,40.93,52.56,0.02,0,5.12,0.2,0.01,0,0.02,40.51,0.41,0.01,0.15,1.01,38.5,14.06,0,0,9.42,41.75,47.2,0.09,0,9.01,0.41,0,0,0,41.07,0.65,0.04,0.14,1.4,37.85,9.36,0,0,0.48441420600496155,0.944782270946522,2.11146791990424,0.0486994248412841,3140000,1,1.500000015,0.468656243,0.753457414,0.659264152,17.96789332,51.30554671,23.55240727,0,0,7.477575725,Siliciclastic sedimentary rocks,1,NA,0,0,0.12,-16.5,Residuum,112,0.675601638504866,0.5520993359918314,0.8385220422518,0.325505925457804,1.84492008277325,2.84806708970229,61,27.160386054577,11.8,52.3108467334275,26.47,1.4,60.7,10957,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,Mill Creek near Coshocton OH,70.3458,05040003,40.362846,-81.862356,OH,781.16,"c(1185931.3739, 2016005.1383)"
03144000,sedimentary,100,Sandy and stony colluvium derived mostly from sandstone and shale,0.8,4,2.34,0.08,36.9,3.1,3.6,12.51,166.8,398.8,102.23,9.85,666.7,18.1,0.118,1.71,40.22785,-82.206332,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,Wakatomika Creek near Frazeysburg OH,363.4146,40.132568,-82.14792,OH,"c(-82.1479201292105, 40.1325682302397)",0,12.23,0,87.23,0,0,0.54,0,0,0,0.13,1.79,1.47,0.3,4.03,57.14,78.19,57.9,71.73,22.24,58.57,19.19,0.32,123.98,NA,304,377,231,306,30.3,231,0.5,0.514,7.1,157.6,-0.924,0.381,5.72,55.88,37.59,0.07,0,5.6,0.1,0.01,0,0.05,54.92,0.96,0,0.12,0.4,17.96,19.64,0.16,0,8.43,54.14,35.85,0.23,0,8.36,0.06,0,0.01,0.13,53.09,1.05,0,0.15,0.56,17.75,18.1,0.51,0,0.4636547774643713,1.06314767457598,2.2893411547032,0.0740669197109858,3144000,11.22608696,1.500000015,0.465497994,0.882060331,0.691078368,22.55298775,57.42461068,20.2074696,0,0,0,Siliciclastic sedimentary rocks,1,NA,0,0,0.1337,-16.1342,Colluvium,143,0.301930259345873,0.45297328928427655,0.818973057801069,0.368430419067962,1.68264149039823,2.25662661364107,62,157.892679565575,66,341.213155635593,139,11,340,10957,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,Wakatomika Creek near Frazeysburg OH,363.4146,05040004,40.132568,-82.14792,OH,735.46,"c(1165895.7051, 1986952.3817)"
03161000,sedimentary,80,Stony colluvium on metamorphic rocks; less silt and clay than in co/ls,0.83,4,3.18,0.18,58.3,4,3.2,11.21,21.4,523.3,141.8,10.44,625.8,13,0.06,1.91,36.283126,-81.560927,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"SOUTH FORK NEW RIVER NEAR JEFFERSON, NC",527.8624,36.393333,-81.406944,NC,"c(-81.406944439834, 36.3933333294696)",0.19,94.47,0,4.16,0.85,0,0.33,0,0,0,0.13,2.91,1.41,0.67,5.78,56.11,91.16,51.01,87.12,18.01,40.49,41.51,0.24,248.56,NA,1023.7,1695,806,996,119.8,812,0.245,0.214,17,129.6,-0.637,0.771,9.74,67.76,18.88,0.09,0,8.22,0.76,0.56,0.19,0.22,59.8,6.16,1.8,2.12,1.08,18.76,0.11,0.12,0,16.64,55.37,23.32,0.35,0,13.58,1.4,1.2,0.47,0.29,47.49,5.77,2.11,2.26,1.27,23.06,0.26,0.49,0,0.20962302354937545,1.91016189398033,3.175439281146,0.732437089665792,3161000,1.089058524,1.455249544,0.438792392,1.431717355,0.625920209,41.24064047,38.04716856,20.66459108,0,0,0,Metamorphics,1,NA,0,0,0.01,-14.1,Creep Deposits,400,0.090408788042499,0.19779815074974555,0.666745669426368,0.481832125389795,1.20279628358739,1.35078856586496,64,412.0566578443,324,418.140875240398,267,158,685,10957,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"SOUTH FORK NEW RIVER NEAR JEFFERSON, NC",527.8624,05050001,36.393333,-81.406944,NC,2656.8,"c(1291877.6829, 1582174.2665)"
03164000,sedimentary,52.8,Stony colluvium on metamorphic rocks; less silt and clay than in co/ls,0.87,5,2.77,0.08,58.5,3.3,2.8,11.1,21.8,522.3,127.34,10.41,628.1,13.3,0.065,1.86,36.502891,-81.365902,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"NEW RIVER NEAR GALAX, VA",2952.736,36.64735,-80.978969,VA,"c(-80.9789689995197, 36.6473497192142)",0.1,90.36,0,8.42,0.91,0,0.22,0,0,0,0.13,3.19,1.39,0.64,5.84,55.54,87.69,51.41,83.38,21.37,40.37,38.26,0.22,199.23,NA,955.5,1745,669,923,155.5,693,0.266,0.236,16.2,134.4,-0.7,0.714,5.97,66.47,24.61,0.27,0,5.46,0.28,0.18,0.05,0.16,60.22,5.14,1.11,1.35,1.07,24.48,0.13,0.1,0,11.25,57.09,27.58,1.17,0,10.35,0.5,0.31,0.1,0.13,50.51,5.04,1.54,1.23,1.15,27.35,0.23,0.39,0,0.2115015127819991,1.52380596836325,2.75964732370249,0.512979487499052,3164000,1.044690164,1.407256425,0.438833683,1.399941418,0.610181699,40.98691384,37.45518223,21.52675625,0,0,0,Metamorphics,0.720980819,Acid plutonic rocks,0.200737153,0,0.0225,-14.0123,Residuum,91,0.305070877879105,0.21882110827883824,0.7133501632056,0.413173323812616,1.38094138228593,2.05607230148698,65,1838.73998357215,1360,1901.53468016008,1316,619,3330,10957,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"NEW RIVER NEAR GALAX, VA",2952.736,05050001,36.64735,-80.978969,VA,2207.06,"c(1324974.5715, 1616177.2748)"
03165000,sedimentary,98.8,Stony colluvium on metamorphic rocks; less silt and clay than in co/ls,0.81,3,1.92,0.09,61.7,3,3,11.16,28,521.1,126.82,11.26,667.5,11.7,0.059,1.68,36.606844,-80.880798,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"CHESTNUT CREEK AT GALAX, VA",101.9961,36.645961,-80.919244,VA,"c(-80.9192444405784, 36.6459613296517)",4.48,71.69,0,21.67,2.16,0,0,0,0,0,0.14,3.3,1.36,0.6,5.98,51.09,81.12,50.68,76.27,24.47,42.37,33.15,0.22,153.55,NA,809.5,1075,717,804,46.5,727,0.258,0.243,9.6,240.7,-0.489,-0.872,8,48.88,40.86,0,0,7.51,0.41,0.08,0,0.07,41.15,6.26,1.47,0.61,1.51,40.67,0.19,0.07,0,10.6,47.49,39.45,0,0,10.03,0.49,0.08,0,0.11,37.63,7.82,2.04,0.44,1.58,39.18,0.27,0.34,0,0.3143943298090681,1.62781335551331,2.59104024565645,0.623768948028405,3165000,1.027932961,1.292892492,0.446039431,1.155308859,0.571359254,35.53060399,41.57150622,22.99219157,0,0,5.378246896,Metamorphics,0.691696042,Siliciclastic sedimentary rocks,0.308303958,0,0.0439,-14.8399,Residuum,400,0.792672465479238,0.19629452893711424,0.725977669170241,0.45728802832076,1.08230822964954,1.72993075652786,66,67.850679930638,50,88.425956523506,39.9,26,108,10957,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"CHESTNUT CREEK AT GALAX, VA",101.9961,05050001,36.645961,-80.919244,VA,2344.8,"c(1330223.1252, 1616858.0238)"
03170000,volcanic,51.8,Stony colluvium on metamorphic rocks; less silt and clay than in co/ls,0.89,5,3.02,0.05,49.9,3.2,3.2,11.25,32.8,518.7,114.89,10.56,641.7,12.3,0.063,1.85,36.960067,-80.362512,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"LITTLE RIVER AT GRAYSONTOWN, VA",794.6403,37.037626,-80.556724,VA,"c(-80.5567239403575, 37.037626350076)",2.64,75.98,0,18.48,0.85,0,2.05,0,0,0,0.14,3.34,1.37,0.63,5.96,52.68,82.66,50.66,78.22,26.17,38.67,35.16,0.21,152.52,NA,761.2,1077,557,760,68.3,569,0.393,0.39,11,242.1,-0.468,-0.884,5.04,60.7,33.22,0.01,0,4.83,0.14,0.05,0.02,0.03,52.45,5.65,2.6,0.38,0.46,33.07,0.15,0.15,0.02,6.69,59.9,32.01,0.05,0,6.53,0.12,0.03,0.01,0.02,50.65,5.38,3.87,0.32,0.41,31.81,0.2,0.57,0.04,0.2601241593939032,1.06856409993628,1.85994594032042,0.369525683507368,3170000,1.037005887,1.384698028,0.437160048,1.347684261,0.60834043,41.39544979,34.20676229,24.48219794,0,0,3.118227169,Metamorphics,0.820654484,Siliciclastic sedimentary rocks,0.174657729,0.004687787,0.0363,-14.3792,Residuum,102,0.821180450397424,0.23284182385471128,0.847882787013256,0.323360883944825,1.4417128865934,1.14672699028647,67,347.006169571963,253,391.35600782137,246,120,604,10957,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"LITTLE RIVER AT GRAYSONTOWN, VA",794.6403,05050001,37.037626,-80.556724,VA,1815.6,"c(1354821.514, 1665297.0543)"
03173000,sedimentary,100,"Red clay, massive clay that is generally kaolinitic",0.92,5,1.93,0.04,46.2,3,3.2,11.11,45.7,432,103.51,10.57,649,13.5,0.082,1.75,37.157663,-80.950246,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"WALKER CREEK AT BANE, VA",773.3151,37.268178,-80.709512,VA,"c(-80.7095124697246, 37.2681784500755)",0.97,49.36,0,37.56,2.42,0,9.69,0,0,0,0.11,3.31,1.4,0.64,5.6,43.93,74.09,50.07,67.51,31.17,41.37,27.46,0.26,119.69,NA,787.6,1233,511,771,130.8,512,0.383,0.36,16.5,126.3,-0.592,0.806,2.73,76.59,19.97,0.01,0,2.43,0.2,0.1,0.01,0.03,69.07,3.92,3.6,0.16,0.4,19.86,0.11,0.1,0.01,5.59,65.87,27.44,0.05,0,5.12,0.35,0.1,0.01,0.03,57.21,4.24,4.42,0.2,0.39,27.25,0.19,0.4,0.04,0.31592224639811217,0.985978450019098,2.2320963343403,0.146823461742826,3173000,0.996518712,1.182949659,0.449124345,0.965103537,0.536989655,32.34544736,40.63006452,26.87870275,0,0,0,Siliciclastic sedimentary rocks,0.751739745,Carbonate sedimentary rocks,0.174389914,0.174389914,0.129,-15.3197,Residuum,86,0.74914104277292,0.33905881063276333,0.871041684309297,0.336056023002685,1.84031246457304,2.91124074213465,68,311.594615314411,150,525.106756607127,294,46.4,705.4,10957,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"WALKER CREEK AT BANE, VA",773.3151,05050002,37.268178,-80.709512,VA,1665.92,"c(1337395.1856, 1688630.6558)"
03180500,sedimentary,100,Sandy and stony colluvium derived mostly from sandstone and shale,0.79,4,1.51,0.05,36.9,2.9,3.7,11.34,19.6,529.3,129.93,8.06,561.7,25.3,0.056,1.86,38.606518,-79.741538,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,ALLEGHENY MOUNTAIN,"GREENBRIER RIVER AT DURBIN, WV",345.0564,38.543727,-79.833115,WV,"c(-79.8331149501948, 38.5437265906097)",4,10.46,0,73.37,1.35,0,10.82,0,0,0,0.1,2.75,1.39,0.57,4.98,37.29,64,40.96,57.75,19.42,51.3,29.29,0.22,132.18,NA,1056.2,1405,828,1059,97.8,828,0.396,0.4,20.3,237.6,-0.535,-0.845,3.75,94.4,0.63,0.19,0,3.64,0.08,0.02,0,0.55,81.54,5.31,7.56,0.16,0.1,0.38,0.24,0.13,0.1,8.21,88.89,0.97,0.88,0,8.07,0.11,0.02,0.01,0.14,70.56,11.15,7.18,0.06,0.04,0.66,0.3,0.55,0.26,0.365134163128954,1.98325553982549,4.5457119473802,0.113465508826963,3180500,1.054104478,0.852569238,0.456645461,1.150848005,0.374641603,29.16777542,52.62817498,16.30397892,0,0,1.610815753,Siliciclastic sedimentary rocks,0.978574043,Carbonate sedimentary rocks,0.021425957,0.021425957,0.187,-15.1304,Residuum,68,0.744665757592481,0.5183776018952958,0.657195912789974,0.533537321998708,1.94814091935891,1.67443032642371,69,279.662859359314,150,461.104592454897,277,16,641,10957,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,ALLEGHENY MOUNTAIN,"GREENBRIER RIVER AT DURBIN, WV",345.0564,05050003,38.543727,-79.833115,WV,2699.42,"c(1389126.2073, 1842212.3177)"
03182500,sedimentary,100,Sandy and stony colluvium derived mostly from sandstone and shale,0.6,4,1.58,0.04,39.1,2.5,1.3,10.98,18.5,525,123.26,8.56,585.3,23.3,0.049,1.24,38.391762,-79.877207,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"GREENBRIER RIVER AT BUCKEYE, WV",1364.974,38.185953,-80.130623,WV,"c(-80.1306225396984, 38.1859532598351)",6.93,22,0,57.92,1.17,0,11.97,0,0,0,0.1,3.65,1.39,0.72,5.47,37.04,66.24,41.86,59.67,19.55,50.34,30.11,0.22,127.33,NA,945,1476,634,917,150.4,640,0.369,0.336,19.6,233.9,-0.589,-0.808,3.87,89.52,5.14,0.39,0,3.68,0.14,0.04,0.01,0.51,77.5,6.06,5.97,0.15,0.07,3.93,1.21,0.19,0.16,7.77,79.18,8.89,2.46,0,7.31,0.35,0.1,0.01,0.26,64.38,9.38,5.43,0.1,0.04,7.26,1.63,0.74,0.55,0.4130146752660739,1.65568848027274,3.7897850068939,0.10397707209075,3182500,1.121256039,0.920461239,0.453842923,1.169191412,0.385822585,30.03537253,48.01093826,16.89598847,0,0,4.366649497,Siliciclastic sedimentary rocks,0.866232228,Carbonate sedimentary rocks,0.096810833,0.096810833,0.1711,-14.9304,Residuum,68,0.659947996054871,0.4678402336589104,0.709211002944919,0.47073825513177,1.90987945568342,1.35859551878387,70,923.568339874053,450,1619.09094254256,896,58,2114,10957,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"GREENBRIER RIVER AT BUCKEYE, WV",1364.974,05050003,38.185953,-80.130623,WV,2085.7,"c(1370468.8059, 1798359.5167)"
03186500,sedimentary,100,Sandy and stony colluvium derived mostly from sandstone and shale,0.7,4,1.66,0.03,35.6,2,1.8,10.69,17,769.6,150.45,8.69,582.8,24.3,0.06,1.51,38.326942,-80.280878,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"WILLIAMS RIVER AT DYER, WV",329.6805,38.378999,-80.483974,WV,"c(-80.4839737205107, 38.3789991500907)",6.25,21.71,0,70.93,1.11,0,0,0,0,0,0.12,2.52,1.4,0.41,5.24,40.77,69.37,49.3,63.75,22.54,54.54,22.92,0.24,153.66,NA,1074.7,1434,673,1079,156.2,679,0.528,0.534,22.4,270.8,0.015,-1,1.86,96.85,0.3,0.22,0,1.85,0.01,0,0,0.47,71.01,6.56,19.29,0.24,0,0.22,0.09,0.02,0.04,4.41,92.6,0.77,1.19,0,4.4,0.01,0,0,0.37,77.54,4.92,10.14,0.4,0,0.55,0.22,0.09,0.18,0.4397183350876214,2.5531578418435,5.94529248772675,0.133602078375882,3186500,1.00589391,0.88869341,0.459485626,0.968863082,0.410939534,26.75619116,52.73777165,20.32589915,0,0,0,Siliciclastic sedimentary rocks,1,NA,0,0,0.19,-15.2,Residuum,91,0.648419427334322,0.525084865254183,0.607053912650417,0.611346628739278,1.89119388019309,1.13298107928404,71,343.982980742904,191,506.582612072668,339,18,801,10957,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"WILLIAMS RIVER AT DYER, WV",329.6805,05050005,38.378999,-80.483974,WV,2193.9,"c(1336711.2885, 1814670.0522)"
03213700,sedimentary,100,Sandy and stony colluvium derived mostly from sandstone and shale,0.8,6,1.87,0.06,41.7,1.7,0.8,10.96,9.7,436.5,115.44,11.99,719.6,11.8,0.078,1.27,37.422867,-81.815258,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"TUG FORK AT WILLIAMSON, WV",2425.06,37.673157,-82.280141,KY,"c(-82.2801407703802, 37.6731569891038)",0.14,34.4,0,59.46,5.96,0,0.03,0,0,0,0.11,3.1,1.41,0.59,5.8,42.47,64.73,40.7,58.22,20.52,49.33,30.15,0.22,134.91,NA,539.2,1045,184,542,137.4,192,0.412,0.416,29.9,285.5,0.268,-0.963,6.25,84.29,1.26,0.22,0,3.88,1.66,0.67,0.04,1.84,82.68,0.6,1.02,0.08,6.05,1.19,0.07,0,0,18.55,69.04,1.65,0.9,0,9.97,6.06,2.42,0.1,1.09,65.9,0.88,2.25,0.05,8.7,1.46,0.19,0.01,0,0.2892923521927863,1.07934809827256,2.35107997327901,0.140257560637675,3213700,1.023604554,1.031989533,0.440136455,1.56730564,0.428669273,39.53702166,37.86266527,17.4316345,0,0,3.775823657,Siliciclastic sedimentary rocks,0.984140621,Mixed sedimentary rocks,0.010590112,0.005269266,0.1735,-15.4761,Mine Spoil,84,0.162613002920372,0.3700785553999408,0.751675602029157,0.325842167274846,1.84926478870791,1.87542393882473,73,1069.67057588756,585,1620.52711255896,1038,139,2330,10957,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"TUG FORK AT WILLIAMSON, WV",2425.06,05070201,37.673157,-82.280141,KY,619.91,"c(1194500.4093, 1712566.9947)"
03237280,sedimentary,100,Sandy and stony colluvium derived mostly from sandstone and shale,0.97,3,1.4,0.02,22.6,2,1,10.95,28.7,446.1,112.79,12.14,740.1,13,0.088,1.69,38.674928,-83.235934,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,Upper Twin Creek at McGaw OH,32.9542,38.643687,-83.215736,OH,"c(-83.2157364792551, 38.6436874501158)",0,47,0,46,7,0,0,0,0,0,0.13,2.14,1.42,0.8,5.43,45.16,69.8,54.43,63.85,21.81,63.43,14.76,0.28,140.69,NA,293.6,393,161,303,47.4,189,0.572,0.612,16.9,171,-0.988,0.157,3.75,92.06,1.93,0,0,3.59,0.16,0,0,0,91.18,0.61,0.28,1.88,0.23,1.92,0.01,0.14,0,7.02,86.02,5.45,0,0,6.42,0.6,0,0,0,83.22,1.82,0.97,0.79,0.16,5.45,0,0.56,0,0.6297167634592944,1.0496939184274101,2.45040085937453,0.00297018285984791,3237280,1.203389831,1.500000015,0.474234667,0.728704098,0.704000007,15.93333333,61.99999999,22.00000001,0,0,0,Siliciclastic sedimentary rocks,0.991472146,Carbonate sedimentary rocks,0.008527854,0.008527854,0.122,-16.4139,Colluvium,152,0.206663025669033,NA,0.724090562731866,0.320095901407147,2.03804017671925,2.54742526292061,74,14.1364214657297,3.2,37.1864457990677,14.11,0.04,33,10957,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,Upper Twin Creek at McGaw OH,32.9542,05090201,38.643687,-83.215736,OH,541.88,"c(1098964.6892, 1809003.2592)"
